payment_id,member_id,amount,payment_date,payment_type
702,368,139.16,2023-08-08,Membership Fee
703,258,152.08,2023-07-22,Membership Fee
704,134,176.68,2025-04-30,Fine
705,446,77.23,2024-04-15,Membership Fee
706,263,197.43,2023-07-03,Membership Fee
707,24,88.98,2023-07-15,Membership Fee
708,206,79.17,2022-10-05,Fine
709,10,113.61,2023-07-15,Membership Fee
710,376,102.44,2022-12-27,Donation
711,98,159.76,2024-05-04,Fine
712,419,38.79,2024-01-03,Membership Fee
713,353,72.2,2024-05-25,Membership Fee
714,343,96.79,2022-08-20,Membership Fee
715,340,94.74,2025-03-10,Membership Fee
716,315,65.21,2024-04-01,Fine
717,136,112.95,2024-12-20,Fine
718,493,74.7,2022-11-10,Fine
719,146,35.76,2024-11-30,Fine
720,100,141.14,2024-11-08,Fine
721,98,193.07,2023-08-18,Membership Fee
722,68,75.69,2022-11-29,Fine
723,399,116.55,2023-09-21,Membership Fee
724,200,28.11,2024-07-05,Fine
725,461,145.76,2024-10-01,Fine
726,355,111.27,2025-01-12,Donation
727,140,68.16,2025-03-24,Donation
728,240,91.74,2023-10-15,Donation
729,21,132.36,2025-02-10,Fine
730,241,121.49,2024-05-25,Membership Fee
731,492,114.59,2024-03-20,Membership Fee
732,321,97.54,2023-05-10,Donation
733,67,99.41,2023-09-11,Fine
734,48,168.22,2023-06-19,Membership Fee
735,370,125.56,2025-02-28,Donation
736,346,196.8,2025-02-04,Membership Fee
737,35,184.01,2024-08-16,Membership Fee
738,485,147.61,2024-09-04,Donation
739,247,180.82,2025-04-18,Donation
740,398,170.26,2023-04-02,Membership Fee
741,398,103.55,2024-10-17,Donation
742,285,168.01,2024-10-29,Donation
743,264,182.22,2025-01-20,Membership Fee
744,110,34.68,2022-08-03,Fine
745,196,66.19,2023-07-25,Membership Fee
746,336,119.3,2025-01-20,Fine
747,223,100.6,2023-07-17,Membership Fee
748,12,91.09,2024-09-18,Fine
749,241,27.9,2024-08-15,Fine
750,318,119.15,2024-11-22,Donation
751,311,157.18,2024-07-25,Membership Fee
752,181,157.6,2023-02-27,Fine
753,137,195.59,2022-10-04,Membership Fee
754,435,78.25,2024-03-23,Fine
755,40,75.24,2024-10-31,Donation
756,324,7.37,2023-03-05,Donation
757,320,110.55,2022-12-17,Fine
758,270,11.86,2022-11-26,Donation
759,290,25.16,2025-01-24,Donation
760,170,123.56,2025-06-18,Fine
761,480,139.35,2025-06-28,Membership Fee
762,236,59.85,2023-05-10,Donation
763,325,47.46,2025-07-18,Donation
764,132,138.13,2023-05-17,Membership Fee
765,470,46.36,2024-02-11,Membership Fee
766,199,176.37,2024-04-19,Donation
767,233,44.85,2023-02-23,Membership Fee
768,262,166.25,2025-06-07,Membership Fee
769,71,142.36,2024-02-08,Fine
770,440,57.01,2023-11-20,Membership Fee
771,42,130.59,2023-08-01,Donation
772,18,146.77,2024-03-20,Fine
773,377,14.25,2024-02-12,Donation
774,400,57.42,2024-10-05,Fine
775,245,106.85,2023-08-08,Fine
776,445,66.24,2023-12-20,Membership Fee
777,75,95.63,2023-12-14,Donation
778,241,185.23,2023-05-01,Donation
779,190,20.5,2025-03-20,Fine
780,217,168.56,2023-11-14,Membership Fee
781,347,87.88,2025-04-06,Membership Fee
782,5,109.34,2024-04-17,Donation
783,397,130.02,2024-01-29,Membership Fee
784,344,183.66,2024-03-26,Membership Fee
785,19,64.82,2025-05-19,Fine
786,268,101.95,2024-03-17,Membership Fee
787,75,128.24,2023-03-27,Fine
788,44,124.83,2023-10-15,Membership Fee
789,191,76.91,2024-09-13,Donation
790,81,163.36,2025-07-19,Membership Fee
791,25,130.26,2024-10-24,Donation
792,363,81.96,2023-03-31,Fine
793,172,5.74,2024-04-23,Membership Fee
794,498,168.76,2022-10-09,Fine
795,308,104.64,2023-03-11,Membership Fee
796,70,179.82,2024-08-14,Donation
797,89,161.09,2023-09-11,Fine
798,111,129.62,2023-02-14,Membership Fee
799,272,66.71,2023-09-05,Membership Fee
800,488,7.25,2022-10-24,Membership Fee
801,435,122.74,2024-09-21,Donation
802,411,61.65,2023-02-03,Fine
803,276,81.11,2023-06-19,Donation
804,278,179.53,2024-09-21,Membership Fee
805,449,42.66,2024-10-27,Fine
806,15,183.3,2023-05-16,Fine
807,369,142.07,2023-12-30,Fine
808,30,22.54,2024-09-15,Fine
809,94,196.08,2025-02-11,Membership Fee
810,33,42.1,2022-11-03,Fine
811,78,127.49,2024-12-11,Fine
812,14,132.62,2024-07-10,Membership Fee
813,449,41.58,2024-10-25,Fine
814,176,102.04,2024-01-22,Donation
815,265,165.01,2025-04-15,Fine
816,157,96.63,2022-10-09,Donation
817,99,7.17,2022-10-03,Membership Fee
818,468,114.08,2024-01-02,Membership Fee
819,453,87.48,2024-07-11,Fine
820,52,59.45,2022-12-21,Donation
821,89,94.76,2024-07-02,Fine
822,375,81.85,2023-04-26,Donation
823,231,73.76,2023-01-10,Donation
824,324,177.39,2024-09-09,Fine
825,82,38.22,2024-02-11,Fine
826,61,81.29,2023-12-07,Fine
827,309,51.4,2024-07-23,Membership Fee
828,217,25.09,2023-04-16,Membership Fee
829,99,111.23,2023-01-30,Fine
830,487,151.78,2024-04-04,Fine
831,247,37.79,2022-10-07,Membership Fee
832,436,183.33,2024-03-31,Donation
833,52,185.82,2023-06-13,Membership Fee
834,475,118.03,2023-05-27,Fine
835,271,41.61,2022-10-07,Fine
836,104,24.01,2023-08-07,Donation
837,382,15.82,2023-09-29,Donation
838,320,161.84,2022-12-08,Donation
839,466,186.4,2024-07-02,Membership Fee
840,63,164.09,2023-05-12,Donation
841,414,5.96,2024-04-08,Donation
842,31,8.2,2022-12-01,Fine
843,484,64.26,2023-10-03,Donation
844,373,141.47,2023-04-06,Membership Fee
845,248,166.05,2022-10-03,Donation
846,322,190.05,2024-06-09,Membership Fee
847,144,98.73,2024-11-21,Fine
848,227,189.51,2024-08-14,Donation
849,325,45.92,2023-07-12,Fine
850,430,103.73,2023-11-03,Membership Fee
851,114,86.6,2024-02-28,Fine
852,38,72.09,2025-03-27,Fine
853,223,127.45,2022-12-29,Membership Fee
854,245,78.06,2023-11-22,Donation
855,149,87.33,2023-05-16,Fine
856,500,20.35,2022-11-13,Membership Fee
857,413,7.56,2024-07-05,Donation
858,54,121,2024-02-03,Membership Fee
859,176,39.52,2023-10-30,Membership Fee
860,296,162.81,2024-05-03,Donation
861,389,14.22,2024-09-17,Membership Fee
862,184,6.84,2023-03-24,Membership Fee
863,170,36.07,2022-08-09,Donation
864,245,177.23,2023-09-22,Donation
865,305,41.97,2024-05-20,Donation
866,450,115.17,2025-06-12,Membership Fee
867,402,136.23,2024-05-11,Membership Fee
868,331,108.63,2022-08-04,Fine
869,415,94.76,2025-03-31,Membership Fee
870,434,100.37,2024-10-26,Donation
871,207,48.05,2023-08-30,Donation
872,257,165.03,2022-12-21,Donation
873,143,28.82,2022-11-23,Donation
874,191,156.14,2024-10-03,Donation
875,148,49.93,2023-06-26,Membership Fee
876,17,149.16,2024-11-09,Fine
877,399,78.87,2024-03-30,Fine
878,41,131.06,2025-02-04,Membership Fee
879,119,141.27,2023-02-06,Fine
880,376,105.95,2024-03-16,Fine
881,215,107.63,2022-11-13,Membership Fee
882,239,104.75,2025-06-02,Donation
883,393,50.21,2022-10-10,Membership Fee
884,404,156.51,2023-02-26,Fine
885,312,122.21,2025-01-13,Membership Fee
886,426,150.34,2024-06-06,Fine
887,125,21.65,2024-08-08,Donation
888,187,54.86,2025-02-17,Donation
889,267,28.68,2023-10-31,Membership Fee
890,259,84.31,2023-10-01,Fine
891,331,110.62,2025-05-23,Fine
892,299,91.73,2023-02-10,Donation
893,35,16.04,2024-12-28,Donation
894,424,196.08,2023-01-09,Membership Fee
895,16,126.83,2023-04-27,Membership Fee
896,239,127.28,2022-08-07,Donation
897,296,194.75,2025-07-08,Fine
898,167,55.77,2022-10-09,Donation
899,485,26.55,2025-04-13,Membership Fee
900,207,43.74,2024-10-13,Fine
901,167,77.65,2023-11-08,Donation
902,489,19.59,2024-08-23,Membership Fee
903,491,198.64,2025-03-11,Membership Fee
904,16,168.82,2022-10-30,Donation
905,120,145.07,2024-12-17,Membership Fee
906,409,131.66,2024-02-01,Donation
907,219,130.93,2024-12-11,Membership Fee
908,411,67.55,2024-06-22,Fine
909,78,108.12,2022-12-08,Membership Fee
910,419,113,2022-10-20,Membership Fee
911,235,158.97,2024-09-07,Fine
912,338,37.83,2023-02-07,Fine
913,44,73.38,2024-02-11,Membership Fee
914,198,86.22,2024-01-13,Membership Fee
915,227,96.17,2023-06-27,Membership Fee
916,171,76.04,2024-06-18,Membership Fee
917,5,148.37,2024-12-24,Fine
918,349,34.05,2025-03-03,Membership Fee
919,196,56.35,2022-10-13,Membership Fee
920,176,10.17,2025-07-22,Fine
921,345,134.98,2023-05-27,Membership Fee
922,182,59.51,2024-06-29,Fine
923,401,115.51,2025-02-26,Membership Fee
924,76,94.09,2023-03-31,Fine
925,132,183.32,2024-10-06,Membership Fee
926,5,190,2024-01-15,Membership Fee
927,23,29.18,2022-08-31,Membership Fee
928,493,191.08,2023-01-09,Membership Fee
929,402,88.77,2025-01-08,Fine
930,58,36.7,2023-05-11,Membership Fee
931,448,170.94,2022-09-10,Donation
932,108,102.54,2022-09-16,Membership Fee
933,121,86.48,2024-09-12,Donation
934,372,73.21,2024-05-25,Donation
935,63,65.62,2024-09-30,Fine
936,176,95.78,2024-08-23,Donation
937,442,14.47,2023-09-20,Fine
938,107,10.63,2025-01-28,Fine
939,170,199.78,2024-12-02,Donation
940,280,103.9,2024-04-03,Fine
941,318,182.38,2023-03-13,Donation
942,201,111.97,2023-04-27,Membership Fee
943,10,193.5,2023-12-17,Donation
944,345,122.91,2023-06-19,Membership Fee
945,346,16.56,2025-06-19,Membership Fee
946,290,6.92,2023-07-04,Membership Fee
947,244,123.2,2023-09-23,Fine
948,189,89.84,2024-04-26,Donation
949,296,146.49,2023-02-20,Fine
950,305,109.49,2022-09-22,Donation
951,280,109.13,2024-04-01,Membership Fee
952,197,184.72,2024-05-03,Membership Fee
953,433,168.42,2025-01-10,Fine
954,386,14.11,2025-02-03,Fine
955,158,111.01,2024-06-08,Fine
956,477,49.17,2023-10-12,Membership Fee
957,128,9.27,2023-02-09,Fine
958,313,144.09,2024-05-09,Membership Fee
959,409,12.66,2023-07-18,Donation
960,46,61.23,2024-05-29,Fine
961,73,138.89,2024-07-25,Membership Fee
962,352,21.2,2022-11-18,Membership Fee
963,68,130.71,2023-03-24,Donation
964,66,152.76,2023-09-01,Fine
965,390,66.48,2025-04-28,Donation
966,48,33.56,2023-03-14,Donation
967,134,180.68,2025-01-16,Membership Fee
968,467,16.86,2022-07-23,Fine
969,132,55.93,2025-06-05,Donation
970,347,125.37,2023-05-30,Fine
971,16,115.09,2025-05-23,Fine
972,228,112.82,2022-12-25,Donation
973,34,40.79,2022-08-01,Fine
974,399,68.54,2025-04-18,Donation
975,374,65.4,2023-05-15,Membership Fee
976,66,96.76,2025-04-08,Donation
977,378,106.9,2022-12-08,Fine
978,404,140,2022-12-10,Donation
979,45,161.02,2023-11-18,Fine
980,257,144.48,2024-08-07,Donation
981,57,103.32,2025-03-20,Donation
982,131,11.25,2025-01-16,Fine
983,310,65.1,2025-04-15,Donation
984,88,144.57,2023-09-17,Donation
985,431,115.24,2022-07-27,Fine
986,389,65.46,2022-10-05,Fine
987,304,164.57,2024-12-02,Fine
988,310,130.22,2025-04-11,Membership Fee
989,496,6.42,2023-05-04,Membership Fee
990,51,120.65,2024-03-30,Membership Fee
991,298,11.53,2022-11-16,Donation
992,478,31.17,2023-12-07,Membership Fee
993,276,114.8,2022-10-18,Donation
994,298,115.04,2025-02-10,Donation
995,24,88.37,2025-02-15,Membership Fee
996,453,32.09,2024-06-28,Fine
997,61,38.44,2024-07-26,Membership Fee
998,114,49.76,2024-05-15,Fine
999,427,180.9,2025-04-04,Fine
1000,236,53.04,2023-09-15,Fine
1001,474,71.87,2025-05-18,Membership Fee
1002,63,139.52,2024-01-21,Membership Fee
1003,434,65.85,2022-12-30,Membership Fee
1004,451,43.29,2025-03-06,Donation
1005,120,80.99,2023-08-31,Donation
1006,229,150.47,2024-08-11,Donation
1007,79,85.92,2022-08-02,Membership Fee
1008,230,161.28,2024-03-11,Donation
1009,417,85.86,2022-12-21,Donation
1010,213,165.48,2024-10-12,Donation
1011,239,22.86,2023-11-26,Membership Fee
1012,317,46.99,2022-07-27,Membership Fee
1013,6,83.36,2025-02-20,Fine
1014,193,193.03,2023-06-05,Fine
1015,176,89.5,2023-12-20,Fine
1016,342,160.43,2023-03-07,Donation
1017,60,120.68,2023-12-03,Donation
1018,314,129.98,2024-07-06,Fine
1019,18,25.06,2023-02-28,Donation
1020,408,167.41,2025-03-07,Donation
1021,69,134.97,2023-03-18,Membership Fee
1022,106,65.64,2023-12-09,Membership Fee
1023,454,86.22,2022-08-13,Membership Fee
1024,269,130.62,2023-09-21,Donation
1025,453,91.44,2023-04-01,Membership Fee
1026,224,102.18,2025-04-03,Donation
1027,255,150.38,2023-05-20,Fine
1028,224,98.31,2025-03-24,Fine
1029,341,185.37,2025-04-02,Fine
1030,378,169.33,2024-05-31,Membership Fee
1031,154,29.35,2023-03-01,Donation
1032,62,177.19,2025-06-23,Membership Fee
1033,212,123.2,2023-06-21,Fine
1034,193,96.77,2025-01-18,Membership Fee
1035,34,128.62,2023-06-05,Fine
1036,78,134.22,2023-06-16,Membership Fee
1037,109,48.64,2024-01-02,Membership Fee
1038,74,19.89,2023-12-06,Fine
1039,457,136.86,2023-03-02,Membership Fee
1040,81,12.93,2024-06-27,Membership Fee
1041,205,156.01,2025-03-07,Donation
1042,381,9.38,2022-12-22,Fine
1043,263,30.21,2024-06-07,Membership Fee
1044,24,106.27,2023-05-04,Donation
1045,355,173.31,2023-08-26,Donation
1046,467,148.07,2025-01-16,Membership Fee
1047,11,112.25,2023-12-22,Fine
1048,334,44.12,2024-07-20,Membership Fee
1049,374,16.06,2022-08-22,Membership Fee
1050,367,119.4,2024-02-18,Donation
1051,25,115.43,2023-11-14,Fine
1052,31,12.67,2024-04-07,Donation
1053,468,194.27,2024-09-11,Fine
1054,375,27.39,2023-09-03,Membership Fee
1055,23,97.71,2023-03-12,Donation
1056,450,158.62,2023-05-23,Donation
1057,64,154.35,2022-08-23,Membership Fee
1058,198,127.71,2022-09-23,Fine
1059,176,73.04,2024-10-18,Membership Fee
1060,409,39.87,2023-06-03,Donation
1061,159,36.63,2025-06-06,Fine
1062,335,60.91,2024-03-03,Fine
1063,87,12.45,2023-02-14,Donation
1064,27,29.55,2025-05-20,Donation
1065,90,124.38,2023-05-23,Fine
1066,21,36.73,2024-05-13,Fine
1067,260,51.19,2023-09-28,Donation
1068,473,92.68,2024-04-05,Fine
1069,76,52.66,2023-03-03,Donation
1070,410,15.88,2024-08-31,Fine
1071,479,35.93,2024-09-07,Donation
1072,147,26.27,2022-08-26,Membership Fee
1073,305,35.26,2025-02-22,Fine
1074,310,82.33,2023-02-19,Fine
1075,317,6.31,2023-09-28,Donation
1076,88,60.61,2024-12-22,Fine
1077,479,37.66,2022-12-31,Membership Fee
1078,356,157.93,2023-02-10,Membership Fee
1079,231,194.47,2024-08-03,Fine
1080,140,134.77,2023-03-02,Fine
1081,488,11.95,2023-03-02,Membership Fee
1082,27,72.22,2023-06-04,Membership Fee
1083,389,43.61,2025-07-08,Donation
1084,348,193.72,2024-02-03,Fine
1085,120,118.54,2023-10-21,Membership Fee
1086,178,125.94,2022-08-11,Donation
1087,249,69.22,2022-08-03,Fine
1088,361,114.28,2024-06-21,Fine
1089,117,92.51,2023-03-04,Membership Fee
1090,468,178.25,2024-11-18,Donation
1091,80,117.71,2025-01-15,Fine
1092,264,53.33,2024-03-04,Membership Fee
1093,112,28.07,2024-03-01,Donation
1094,298,18.78,2023-06-20,Donation
1095,394,78.02,2023-08-09,Fine
1096,98,23.18,2025-07-10,Donation
1097,239,156.41,2023-05-13,Membership Fee
1098,28,156.69,2024-03-31,Donation
1099,78,159.43,2024-03-09,Membership Fee
1100,213,17.13,2022-09-10,Fine
1101,16,147.95,2025-02-24,Membership Fee
1102,403,180.92,2023-05-25,Membership Fee
1103,64,163,2025-05-22,Membership Fee
1104,452,17.39,2022-11-19,Membership Fee
1105,303,128.24,2023-06-15,Membership Fee
1106,237,138.75,2024-01-21,Membership Fee
1107,215,39.37,2025-01-14,Fine
1108,130,139.23,2023-03-26,Donation
1109,109,56.61,2024-05-16,Fine
1110,355,164.32,2024-03-07,Donation
1111,366,125.75,2024-11-05,Membership Fee
1112,107,63.49,2022-12-09,Membership Fee
1113,85,167.21,2022-08-30,Fine
1114,398,56.85,2023-07-12,Donation
1115,118,135.11,2025-02-04,Fine
1116,157,144.89,2024-08-15,Membership Fee
1117,311,17.68,2022-11-12,Donation
1118,325,198.36,2023-09-21,Fine
1119,86,90.9,2024-03-20,Membership Fee
1120,316,54.75,2022-11-05,Fine
1121,354,46.25,2025-06-04,Fine
1122,381,9.06,2024-11-24,Fine
1123,496,19.53,2024-09-20,Membership Fee
1124,12,49.07,2024-09-14,Donation
1125,93,104.58,2023-02-12,Donation
1126,36,27.8,2025-02-03,Membership Fee
1127,424,62.59,2023-09-10,Fine
1128,116,12.28,2023-01-23,Membership Fee
1129,435,35.03,2022-09-29,Membership Fee
1130,53,52.85,2023-08-01,Donation
1131,157,69.99,2023-08-22,Fine
1132,99,179.59,2024-02-17,Donation
1133,168,93.91,2023-12-29,Fine
1134,245,21.68,2024-07-06,Donation
1135,363,120.75,2024-10-27,Membership Fee
1136,264,10.16,2023-04-22,Membership Fee
1137,240,119.76,2024-05-20,Fine
1138,319,186.22,2023-02-08,Donation
1139,425,28.14,2023-12-08,Membership Fee
1140,40,89.84,2024-06-24,Donation
1141,282,129.1,2022-08-30,Fine
1142,168,77.6,2023-04-30,Fine
1143,228,44.62,2025-07-05,Donation
1144,285,106.29,2024-12-06,Membership Fee
1145,282,63.83,2022-10-27,Fine
1146,474,52.16,2023-03-30,Donation
1147,163,112.99,2023-01-07,Donation
1148,108,92.23,2023-04-11,Fine
1149,323,169.96,2024-06-16,Donation
1150,348,22.69,2024-04-19,Donation
1151,293,88.38,2023-03-07,Donation
1152,88,75.41,2024-03-19,Donation
1153,159,189.74,2024-12-27,Donation
1154,407,35.15,2022-09-20,Membership Fee
1155,41,121.74,2023-04-03,Fine
1156,76,190.69,2025-05-09,Fine
1157,156,181.79,2023-07-22,Fine
1158,44,167.34,2025-05-28,Donation
1159,105,170.63,2024-02-25,Fine
1160,211,112.75,2024-02-20,Donation
1161,192,102.1,2023-11-30,Membership Fee
1162,82,96.48,2023-10-25,Membership Fee
1163,180,45.67,2023-06-24,Membership Fee
1164,181,189.56,2024-08-13,Membership Fee
1165,97,55.34,2025-05-22,Donation
1166,220,137.93,2023-02-09,Donation
1167,82,85,2023-03-20,Membership Fee
1168,165,102.18,2024-10-27,Fine
1169,195,109.75,2024-08-30,Donation
1170,467,84.35,2024-02-16,Fine
1171,248,196.16,2025-02-19,Donation
1172,28,189.47,2023-05-02,Donation
1173,315,101.38,2022-10-04,Fine
1174,467,22.56,2023-08-19,Fine
1175,4,78.24,2024-06-21,Donation
1176,234,111.54,2024-10-16,Fine
1177,36,198.66,2023-12-09,Membership Fee
1178,460,110.57,2024-07-09,Membership Fee
1179,338,96.63,2023-06-15,Fine
1180,101,126.74,2023-12-07,Membership Fee
1181,413,35.43,2024-05-29,Fine
1182,471,51.28,2025-07-09,Fine
1183,483,30.36,2024-08-26,Fine
1184,58,22.1,2022-10-24,Donation
1185,385,96.89,2022-09-01,Donation
1186,476,154.34,2024-11-12,Fine
1187,17,152.99,2022-08-18,Donation
1188,16,54.34,2022-07-27,Membership Fee
1189,404,165.72,2023-04-04,Fine
1190,496,176.17,2023-10-30,Membership Fee
1191,204,10.02,2024-01-13,Membership Fee
1192,444,175.73,2025-04-26,Membership Fee
1193,209,167.03,2025-05-03,Membership Fee
1194,227,101.79,2024-07-23,Membership Fee
1195,370,69.53,2024-01-10,Membership Fee
1196,321,39.76,2023-07-11,Fine
1197,97,61.95,2023-09-14,Membership Fee
1198,471,134.01,2023-07-24,Donation
1199,197,198.09,2025-01-20,Fine
1200,468,40.07,2022-12-28,Membership Fee
1201,372,141.76,2022-09-19,Membership Fee
1202,403,149.08,2024-10-09,Donation
1203,51,97.37,2022-10-22,Membership Fee
1204,182,128.22,2023-09-07,Membership Fee
1205,276,133.56,2025-01-18,Fine
1206,455,41.87,2025-04-04,Membership Fee
1207,160,150.27,2024-12-26,Fine
1208,209,110.36,2024-09-07,Donation
1209,267,152.62,2024-12-04,Fine
1210,377,49.65,2025-06-05,Membership Fee
1211,336,170.69,2025-06-24,Fine
1212,305,197.29,2025-03-07,Membership Fee
1213,483,133.16,2024-11-10,Donation
1214,117,119.71,2025-01-23,Fine
1215,333,141.66,2023-01-29,Donation
1216,474,70.35,2024-01-23,Donation
1217,284,24.64,2024-12-30,Membership Fee
1218,291,52.04,2024-01-23,Donation
1219,424,65.99,2023-07-17,Fine
1220,94,104.97,2024-01-02,Fine
1221,499,108.38,2024-01-06,Membership Fee
1222,316,64.01,2025-01-11,Membership Fee
1223,170,142.88,2024-11-03,Membership Fee
1224,65,29.07,2024-02-14,Donation
1225,89,174.59,2025-01-06,Donation
1226,236,130.37,2023-05-23,Membership Fee
1227,313,147.27,2022-09-27,Fine
1228,375,196.46,2023-10-01,Fine
1229,3,120.27,2024-06-16,Fine
1230,357,27.52,2022-12-12,Membership Fee
1231,66,87.82,2022-10-21,Donation
1232,79,36.92,2022-08-26,Membership Fee
1233,309,8.38,2023-08-23,Membership Fee
1234,311,24.19,2023-10-07,Membership Fee
1235,98,152.38,2025-05-25,Donation
1236,339,126.72,2025-04-26,Membership Fee
1237,235,44.9,2022-10-31,Fine
1238,290,112.61,2022-10-10,Donation
1239,460,187.34,2023-09-21,Donation
1240,124,94.71,2023-10-03,Donation
1241,382,133.35,2023-10-30,Fine
1242,1,133.89,2025-03-21,Donation
1243,5,88.89,2023-05-08,Membership Fee
1244,490,85.74,2025-05-02,Membership Fee
1245,49,68.81,2023-04-10,Donation
1246,105,59.24,2023-04-18,Membership Fee
1247,76,11.72,2025-02-08,Donation
1248,244,118.97,2024-04-11,Membership Fee
1249,278,127.28,2023-03-24,Membership Fee
1250,194,80.08,2024-07-16,Donation
1251,77,90.48,2024-03-03,Donation
1252,498,39.97,2023-11-02,Donation
1253,12,90.21,2024-08-06,Membership Fee
1254,114,188.6,2022-07-30,Donation
