loan_id,book_id,member_id,loan_date,due_date,return_date,fine
481,124,6,2024-11-09,2024-11-23,2024-11-30,7.5
482,180,475,2023-01-27,2023-02-10,2023-02-14,1.76
483,684,485,2024-09-08,2024-09-22,2024-09-28,18.43
484,136,441,2022-08-16,2022-08-30,2022-08-27,0
485,215,81,2023-11-06,2023-11-20,2023-11-22,18.96
486,488,75,2024-08-22,2024-09-05,2024-09-04,0
487,481,124,2023-12-29,2024-01-12,2024-01-11,0
488,163,144,2023-04-25,2023-05-09,2023-05-09,0
489,918,22,2023-12-10,2023-12-24,2024-01-06,12.21
490,933,306,2025-02-07,2025-02-21,,0
491,331,242,2024-04-17,2024-05-01,2024-05-03,7.78
492,6,441,2024-09-08,2024-09-22,2024-10-07,4.85
493,753,359,2024-12-10,2024-12-24,,0
494,494,455,2024-10-05,2024-10-19,,0
495,374,423,2023-06-19,2023-07-03,2023-07-08,11.51
496,925,158,2024-10-08,2024-10-22,2024-11-05,11.25
497,976,115,2022-12-05,2022-12-19,,0
498,305,133,2024-03-28,2024-04-11,2024-04-27,12.86
499,851,313,2024-09-18,2024-10-02,,0
500,467,220,2024-04-13,2024-04-27,,0
501,109,89,2023-05-09,2023-05-23,2023-05-23,0
502,270,40,2024-07-23,2024-08-06,2024-08-19,1.03
503,689,309,2024-11-11,2024-11-25,2024-12-09,7.2
504,393,481,2022-09-11,2022-09-25,2022-09-24,0
505,524,423,2023-08-12,2023-08-26,2023-08-30,4.98
506,945,406,2024-03-28,2024-04-11,2024-04-10,0
507,674,371,2025-04-28,2025-05-12,2025-05-28,14.73
508,591,77,2025-02-24,2025-03-10,2025-03-08,0
509,262,336,2023-02-13,2023-02-27,2023-03-03,16.37
510,775,466,2025-02-22,2025-03-08,2025-03-10,5.82
511,35,152,2023-02-08,2023-02-22,2023-02-23,2.5
512,122,343,2023-08-23,2023-09-06,2023-09-20,2.26
513,560,403,2024-12-21,2025-01-04,2025-01-13,5.5
514,844,276,2025-01-06,2025-01-20,,0
515,964,283,2022-11-16,2022-11-30,2022-11-27,0
516,198,184,2025-05-17,2025-05-31,2025-06-01,5.1
517,486,265,2025-04-08,2025-04-22,2025-05-06,19.77
518,559,219,2023-04-23,2023-05-07,2023-05-22,17.14
519,704,337,2023-01-25,2023-02-08,2023-02-20,1.57
520,943,422,2024-06-23,2024-07-07,2024-07-14,8.37
521,120,297,2022-08-02,2022-08-16,2022-09-01,6.95
522,980,444,2024-06-23,2024-07-07,,0
523,957,2,2023-06-25,2023-07-09,2023-07-12,16.19
524,399,203,2024-05-17,2024-05-31,2024-06-11,12.74
525,179,408,2022-11-27,2022-12-11,2022-12-15,19.49
526,76,442,2023-01-18,2023-02-01,2023-02-13,18.7
527,663,405,2025-05-19,2025-06-02,2025-06-09,10.22
528,522,497,2024-11-05,2024-11-19,2024-11-19,0
529,704,2,2022-10-08,2022-10-22,2022-11-01,18.33
530,320,62,2023-05-29,2023-06-12,2023-06-19,3.46
531,851,97,2023-10-26,2023-11-09,,0
532,627,107,2023-03-29,2023-04-12,2023-04-28,16.14
533,893,317,2023-07-12,2023-07-26,2023-08-10,15.94
534,156,252,2025-04-10,2025-04-24,,0
535,179,292,2022-12-14,2022-12-28,,0
536,278,487,2025-04-01,2025-04-15,2025-04-23,15.19
537,158,304,2023-05-27,2023-06-10,2023-06-25,8.37
538,575,272,2025-07-18,2025-08-01,2025-08-02,5.67
539,421,347,2022-09-17,2022-10-01,2022-10-09,10.6
540,124,37,2025-05-25,2025-06-08,2025-06-12,10.69
541,323,273,2024-03-27,2024-04-10,2024-04-07,0
542,323,296,2022-07-25,2022-08-08,,0
543,868,370,2025-04-30,2025-05-14,2025-05-26,17.56
544,189,270,2024-12-15,2024-12-29,,0
545,341,91,2025-02-04,2025-02-18,2025-03-06,5.27
546,367,179,2024-02-07,2024-02-21,,0
547,297,417,2023-05-28,2023-06-11,2023-06-22,13.53
548,655,205,2023-10-15,2023-10-29,2023-11-01,2.36
549,334,156,2022-12-18,2023-01-01,2022-12-28,0
550,464,476,2024-10-20,2024-11-03,2024-11-17,14.96
551,977,311,2022-10-02,2022-10-16,2022-10-26,6.25
552,356,292,2024-09-12,2024-09-26,2024-09-22,0
553,69,105,2023-12-12,2023-12-26,2024-01-02,18.41
554,870,285,2023-03-07,2023-03-21,2023-03-26,5.81
555,711,382,2022-09-26,2022-10-10,2022-10-14,15.81
556,696,137,2023-11-27,2023-12-11,2023-12-14,4.21
557,975,322,2023-04-29,2023-05-13,2023-05-22,2
558,873,85,2023-02-10,2023-02-24,2023-02-25,15.19
559,605,405,2025-05-07,2025-05-21,,0
560,887,453,2023-07-13,2023-07-27,2023-08-06,14.2
561,488,301,2023-05-09,2023-05-23,2023-06-06,2.48
562,865,358,2023-10-24,2023-11-07,2023-11-18,12.26
563,513,360,2023-09-15,2023-09-29,,0
564,381,6,2024-02-22,2024-03-07,2024-03-21,2.64
565,532,241,2024-07-02,2024-07-16,2024-07-28,9.23
566,999,137,2025-03-29,2025-04-12,2025-04-10,0
567,34,53,2022-12-23,2023-01-06,2023-01-20,3.85
568,128,251,2025-02-11,2025-02-25,2025-03-04,5.16
569,368,285,2024-04-05,2024-04-19,,0
570,524,423,2024-03-07,2024-03-21,2024-03-21,0
571,335,463,2022-09-12,2022-09-26,2022-10-10,6.83
572,778,471,2022-11-27,2022-12-11,2022-12-20,5.96
573,249,191,2023-09-29,2023-10-13,2023-10-15,5.45
574,367,220,2022-11-24,2022-12-08,,0
575,579,96,2025-02-28,2025-03-14,,0
576,475,334,2024-01-08,2024-01-22,2024-01-23,5.42
577,438,100,2024-05-22,2024-06-05,,0
578,74,425,2024-02-10,2024-02-24,2024-03-09,2.36
579,361,110,2023-02-26,2023-03-12,2023-03-17,18.46
580,439,165,2022-10-11,2022-10-25,2022-11-10,12.63
581,717,145,2024-06-04,2024-06-18,2024-06-29,7.32
582,864,296,2023-04-30,2023-05-14,2023-05-19,3.04
583,741,341,2023-06-27,2023-07-11,2023-07-10,0
584,75,90,2024-10-23,2024-11-06,2024-11-20,19.04
585,186,186,2023-09-30,2023-10-14,2023-10-16,3.81
586,834,378,2025-05-08,2025-05-22,,0
587,354,419,2023-11-09,2023-11-23,2023-11-25,6.14
588,327,198,2025-05-19,2025-06-02,2025-06-01,0
589,649,12,2022-08-28,2022-09-11,2022-09-15,3.42
590,987,457,2025-07-14,2025-07-28,2025-08-10,6.48
591,710,490,2024-07-08,2024-07-22,2024-08-06,1.01
592,861,377,2025-06-14,2025-06-28,2025-07-01,1.72
593,80,162,2023-03-16,2023-03-30,2023-03-30,0
594,602,120,2022-11-02,2022-11-16,,0
595,615,201,2025-01-29,2025-02-12,2025-02-09,0
596,767,342,2025-03-30,2025-04-13,2025-04-12,0
597,197,488,2024-10-16,2024-10-30,2024-11-13,3.81
598,515,178,2025-06-25,2025-07-09,2025-07-24,19.96
599,622,408,2024-09-13,2024-09-27,2024-09-28,8.91
600,390,389,2023-08-23,2023-09-06,2023-09-11,13.87
601,297,420,2022-08-11,2022-08-25,2022-08-26,10.45
602,751,52,2023-11-30,2023-12-14,2023-12-13,0
603,932,383,2022-08-09,2022-08-23,2022-08-23,0
604,14,57,2023-04-29,2023-05-13,2023-05-22,8.34
605,711,74,2024-05-29,2024-06-12,2024-06-21,17.7
606,989,306,2023-09-25,2023-10-09,2023-10-09,0
607,874,10,2024-09-10,2024-09-24,2024-09-27,1.2
608,79,235,2023-02-01,2023-02-15,2023-02-26,16.51
609,749,243,2024-07-26,2024-08-09,2024-08-13,15.5
610,14,219,2023-07-19,2023-08-02,,0
611,95,264,2022-11-29,2022-12-13,2022-12-23,1.95
612,225,58,2023-03-27,2023-04-10,2023-04-25,2.73
613,891,188,2022-12-30,2023-01-13,2023-01-16,13.06
614,397,69,2024-02-29,2024-03-14,2024-03-25,16.58
615,630,430,2024-07-12,2024-07-26,2024-08-08,9.22
616,131,270,2023-05-05,2023-05-19,2023-05-29,16.29
617,96,182,2024-02-17,2024-03-02,2024-03-13,13.57
618,234,189,2023-02-12,2023-02-26,2023-03-04,9.5
619,859,111,2025-01-02,2025-01-16,2025-01-20,8.08
620,826,92,2024-07-31,2024-08-14,2024-08-20,6.83
621,394,172,2023-07-03,2023-07-17,2023-07-28,2.49
622,558,212,2022-12-06,2022-12-20,2023-01-05,2.62
623,561,150,2025-06-20,2025-07-04,,0
624,288,336,2024-03-28,2024-04-11,2024-04-17,13.24
625,594,491,2024-04-30,2024-05-14,2024-05-15,16.6
626,855,72,2024-03-06,2024-03-20,2024-04-01,1.34
627,774,348,2023-12-02,2023-12-16,,0
628,416,24,2024-01-26,2024-02-09,,0
629,508,19,2024-11-19,2024-12-03,,0
630,1000,393,2024-03-23,2024-04-06,2024-04-20,12.54
631,588,250,2023-03-25,2023-04-08,2023-04-12,18.4
632,733,239,2023-07-14,2023-07-28,2023-08-05,7.38
633,855,302,2024-11-17,2024-12-01,2024-12-11,10.3
634,811,155,2024-06-29,2024-07-13,2024-07-16,4.66
635,29,260,2025-05-10,2025-05-24,2025-06-07,4.37
636,328,291,2023-07-07,2023-07-21,2023-08-01,9.15
637,889,51,2025-01-01,2025-01-15,,0
638,341,203,2025-03-14,2025-03-28,2025-03-24,0
639,980,143,2024-10-19,2024-11-02,2024-11-10,6.28
640,814,461,2023-11-12,2023-11-26,2023-11-25,0
641,904,211,2023-07-10,2023-07-24,,0
642,112,318,2024-12-27,2025-01-10,2025-01-12,3.01
643,802,248,2024-11-11,2024-11-25,2024-12-06,8.52
644,703,442,2023-11-06,2023-11-20,2023-11-18,0
645,584,154,2024-03-18,2024-04-01,2024-04-03,5.25
646,847,143,2022-10-27,2022-11-10,2022-11-12,13.28
647,281,122,2023-09-22,2023-10-06,2023-10-10,8.54
648,109,450,2024-01-01,2024-01-15,2024-01-21,5.13
649,392,79,2022-09-15,2022-09-29,2022-09-27,0
650,591,318,2022-10-27,2022-11-10,2022-11-22,4.91
651,745,25,2024-11-01,2024-11-15,2024-11-14,0
652,805,483,2022-10-13,2022-10-27,2022-10-27,0
653,781,387,2025-02-07,2025-02-21,,0
654,114,104,2023-08-29,2023-09-12,2023-09-21,4.51
655,200,285,2023-06-24,2023-07-08,2023-07-09,19.09
656,648,450,2024-08-24,2024-09-07,2024-09-18,9.24
657,18,111,2023-05-24,2023-06-07,2023-06-15,15.73
658,863,406,2025-04-11,2025-04-25,,0
659,811,191,2025-01-19,2025-02-02,2025-02-13,11.05
660,127,55,2024-09-11,2024-09-25,2024-10-02,5.18
661,137,444,2023-07-15,2023-07-29,2023-07-28,0
662,868,302,2022-08-07,2022-08-21,,0
663,358,67,2023-05-26,2023-06-09,2023-06-08,0
664,277,216,2025-03-19,2025-04-02,2025-04-09,11.37
665,379,456,2025-03-01,2025-03-15,2025-03-29,9.77
666,915,429,2023-06-12,2023-06-26,2023-07-03,5.24
667,806,120,2024-12-12,2024-12-26,,0
668,785,494,2023-07-15,2023-07-29,2023-08-14,9.88
669,740,80,2024-09-03,2024-09-17,2024-09-22,13.55
670,576,381,2024-10-19,2024-11-02,2024-10-31,0
671,227,178,2024-12-01,2024-12-15,2024-12-12,0
672,842,331,2023-12-06,2023-12-20,2023-12-21,4.88
673,980,129,2023-11-18,2023-12-02,2023-12-10,5.95
674,141,12,2024-06-26,2024-07-10,2024-07-13,18.18
675,567,133,2025-04-11,2025-04-25,2025-05-08,12.04
676,621,200,2023-10-22,2023-11-05,2023-11-10,6.19
677,778,318,2023-05-08,2023-05-22,2023-06-05,11.61
678,803,470,2023-06-16,2023-06-30,2023-07-01,11.24
679,990,285,2024-03-20,2024-04-03,2024-04-10,2.58
680,141,270,2022-10-07,2022-10-21,2022-10-29,11.3
681,132,414,2023-02-22,2023-03-08,2023-03-10,17.82
682,451,157,2023-04-09,2023-04-23,2023-04-25,16.45
683,696,51,2024-06-04,2024-06-18,,0
684,736,350,2024-11-18,2024-12-02,2024-12-15,15.81
685,368,355,2023-12-02,2023-12-16,2023-12-27,6.15
686,49,210,2024-12-17,2024-12-31,2025-01-08,3.92
687,858,242,2023-06-28,2023-07-12,2023-07-24,15.39
688,544,493,2023-03-17,2023-03-31,2023-04-05,16.34
689,829,477,2023-06-02,2023-06-16,,0
690,106,401,2022-10-23,2022-11-06,2022-11-22,4.17
691,432,224,2024-09-28,2024-10-12,2024-10-10,0
692,26,260,2025-03-31,2025-04-14,,0
693,799,242,2022-08-10,2022-08-24,,0
694,625,16,2023-12-17,2023-12-31,2024-01-11,11.04
695,462,460,2024-06-15,2024-06-29,2024-07-07,13.95
696,646,63,2023-02-11,2023-02-25,2023-03-01,6.41
697,521,339,2023-11-11,2023-11-25,2023-11-29,17.47
698,424,185,2024-04-04,2024-04-18,2024-04-14,0
699,596,168,2022-12-10,2022-12-24,2023-01-08,17.57
700,345,469,2025-05-19,2025-06-02,2025-06-06,19.16
701,788,383,2023-08-07,2023-08-21,2023-09-02,3.77
702,299,365,2024-09-28,2024-10-12,2024-10-17,4.08
703,95,34,2022-10-01,2022-10-15,2022-10-16,7.62
704,882,192,2023-04-10,2023-04-24,2023-05-07,16.97
705,534,153,2023-01-15,2023-01-29,2023-01-28,0
706,154,411,2023-09-10,2023-09-24,2023-10-03,5
707,103,111,2023-09-04,2023-09-18,2023-09-22,2.6
708,801,63,2023-01-01,2023-01-15,2023-01-30,9.68
709,17,195,2025-05-08,2025-05-22,2025-05-29,11.68
710,380,497,2025-05-28,2025-06-11,2025-06-09,0
711,534,432,2022-09-07,2022-09-21,2022-09-24,2.22
712,902,336,2023-05-28,2023-06-11,2023-06-19,6.35
713,593,14,2025-01-15,2025-01-29,,0
714,607,357,2024-08-31,2024-09-14,2024-09-10,0
715,78,204,2023-03-30,2023-04-13,2023-04-14,18.34
716,251,107,2022-08-27,2022-09-10,2022-09-17,5.32
717,199,228,2024-05-18,2024-06-01,2024-06-13,5.07
718,643,384,2022-12-23,2023-01-06,2023-01-16,6.33
719,474,255,2024-06-08,2024-06-22,2024-07-05,18.99
720,38,471,2023-03-11,2023-03-25,2023-03-22,0
721,637,298,2022-11-12,2022-11-26,2022-12-02,19.12
722,709,195,2022-07-28,2022-08-11,,0
723,276,475,2023-04-21,2023-05-05,2023-05-18,2.65
724,185,205,2023-02-25,2023-03-11,2023-03-22,15.2
725,46,153,2023-04-10,2023-04-24,2023-05-10,10.63
726,180,42,2024-01-06,2024-01-20,2024-01-28,2.71
727,984,301,2024-01-26,2024-02-09,2024-02-11,9.01
728,993,91,2023-10-20,2023-11-03,2023-11-11,10.78
729,169,68,2022-08-11,2022-08-25,2022-08-24,0
730,43,23,2024-11-21,2024-12-05,,0
731,665,493,2024-11-18,2024-12-02,2024-12-09,8.87
732,293,75,2022-08-30,2022-09-13,2022-09-28,5.73
733,14,114,2024-08-09,2024-08-23,2024-08-25,5.61
734,856,283,2024-03-26,2024-04-09,2024-04-16,15.88
735,674,460,2024-06-21,2024-07-05,2024-07-13,10.89
736,851,118,2024-09-12,2024-09-26,,0
737,840,177,2024-06-11,2024-06-25,2024-07-09,17.48
738,172,278,2024-09-10,2024-09-24,2024-09-27,9.34
739,367,47,2023-09-04,2023-09-18,2023-09-29,3.31
740,375,383,2023-06-14,2023-06-28,2023-06-30,19.02
741,179,60,2023-05-09,2023-05-23,2023-05-27,6.62
742,989,334,2023-09-05,2023-09-19,2023-09-23,10.68
743,106,453,2023-07-09,2023-07-23,,0
744,267,153,2024-01-05,2024-01-19,2024-01-27,17.17
745,390,452,2025-05-02,2025-05-16,2025-05-18,14.11
746,263,187,2022-11-17,2022-12-01,,0
747,538,189,2022-09-07,2022-09-21,2022-10-05,2.04
748,370,387,2025-01-11,2025-01-25,2025-02-05,17.8
749,693,306,2023-08-15,2023-08-29,2023-08-30,13.75
750,433,328,2024-03-17,2024-03-31,2024-04-08,19.67
751,191,177,2023-02-26,2023-03-12,2023-03-16,15.81
752,296,172,2022-12-08,2022-12-22,2023-01-05,13.54
753,55,500,2024-02-21,2024-03-06,,0
754,277,145,2024-01-18,2024-02-01,2024-01-31,0
755,825,168,2023-04-20,2023-05-04,2023-05-06,17.36
756,19,70,2024-03-21,2024-04-04,2024-04-18,4.04
757,834,325,2025-04-25,2025-05-09,2025-05-10,19.3
758,282,93,2023-09-02,2023-09-16,2023-09-25,9.82
759,674,265,2022-10-20,2022-11-03,2022-11-08,19.86
760,852,185,2024-03-05,2024-03-19,2024-03-19,0
761,75,327,2025-05-08,2025-05-22,,0
762,836,279,2022-10-19,2022-11-02,2022-11-01,0
763,325,278,2022-09-20,2022-10-04,2022-10-02,0
764,11,65,2022-11-18,2022-12-02,2022-11-28,0
765,45,433,2022-07-29,2022-08-12,2022-08-13,14.85
766,869,470,2022-09-05,2022-09-19,2022-09-28,4.89
767,608,368,2024-04-17,2024-05-01,2024-05-07,10.12
768,446,137,2023-11-17,2023-12-01,,0
769,970,151,2024-03-11,2024-03-25,,0
770,541,59,2024-03-02,2024-03-16,2024-03-21,5.74
771,435,243,2024-09-23,2024-10-07,2024-10-21,16.87
772,817,212,2024-03-31,2024-04-14,2024-04-30,14.82
773,101,392,2023-10-24,2023-11-07,2023-11-19,14.14
774,465,455,2023-12-25,2024-01-08,,0
775,351,271,2024-05-10,2024-05-24,2024-05-26,5.56
776,726,404,2023-09-06,2023-09-20,,0
777,86,235,2024-01-23,2024-02-06,2024-02-07,14.78
778,523,53,2022-09-05,2022-09-19,2022-10-02,15.07
779,864,500,2022-09-09,2022-09-23,2022-10-05,18.26
780,201,382,2024-12-02,2024-12-16,2024-12-22,9.96
781,207,397,2023-05-15,2023-05-29,2023-05-29,0
782,891,438,2025-04-25,2025-05-09,2025-05-07,0
783,258,332,2024-10-23,2024-11-06,,0
784,469,372,2025-01-25,2025-02-08,2025-02-19,10.98
785,140,27,2023-07-30,2023-08-13,2023-08-14,3.53
786,70,45,2024-10-01,2024-10-15,2024-10-19,10.5
787,879,139,2024-03-20,2024-04-03,2024-04-05,15.11
788,744,498,2024-08-30,2024-09-13,2024-09-17,13.67
789,811,411,2022-10-03,2022-10-17,2022-10-31,8.67
790,677,44,2023-12-04,2023-12-18,2023-12-24,7.2
791,482,29,2023-08-19,2023-09-02,2023-09-15,18.66
792,981,64,2025-01-07,2025-01-21,2025-02-01,13.79
793,64,98,2022-10-02,2022-10-16,2022-10-17,17.59
794,220,43,2023-06-08,2023-06-22,,0
795,916,260,2025-02-12,2025-02-26,2025-02-25,0
796,195,101,2024-09-13,2024-09-27,2024-10-04,7.78
797,222,189,2024-04-04,2024-04-18,2024-05-04,17.62
798,733,358,2022-11-11,2022-11-25,2022-11-29,12.39
799,92,40,2025-01-28,2025-02-11,2025-02-26,18.35
800,62,171,2025-06-05,2025-06-19,2025-06-30,6.05
801,577,376,2024-10-25,2024-11-08,2024-11-14,14
802,844,117,2024-08-15,2024-08-29,2024-09-06,12.97
803,568,353,2024-04-28,2024-05-12,2024-05-14,12.34
804,814,87,2024-11-27,2024-12-11,2024-12-21,10.9
805,572,466,2023-10-09,2023-10-23,2023-10-24,15.71
806,443,119,2023-05-13,2023-05-27,2023-06-11,13.37
807,213,93,2023-06-23,2023-07-07,,0
808,660,99,2024-06-05,2024-06-19,2024-06-15,0
809,707,288,2024-10-28,2024-11-11,2024-11-11,0
810,660,340,2024-12-20,2025-01-03,,0
811,803,25,2023-11-02,2023-11-16,,0
812,128,343,2025-04-25,2025-05-09,2025-05-09,0
813,597,239,2024-06-15,2024-06-29,2024-07-10,18.47
814,325,41,2024-02-18,2024-03-03,2024-03-08,6.37
815,978,410,2023-01-02,2023-01-16,,0
816,462,40,2024-11-01,2024-11-15,2024-11-15,0
817,508,83,2023-08-30,2023-09-13,2023-09-19,10.99
818,729,213,2025-06-15,2025-06-29,2025-07-15,6.42
819,728,15,2023-11-01,2023-11-15,,0
820,301,261,2024-01-27,2024-02-10,2024-02-13,5.98
821,449,191,2022-12-26,2023-01-09,,0
822,891,454,2024-11-26,2024-12-10,2024-12-18,19.64
823,855,389,2023-03-27,2023-04-10,2023-04-17,10.2
824,341,113,2024-06-21,2024-07-05,2024-07-18,11.69
825,580,412,2025-02-13,2025-02-27,2025-02-23,0
826,349,74,2023-05-06,2023-05-20,2023-05-16,0
827,612,453,2023-12-15,2023-12-29,,0
828,277,283,2024-11-26,2024-12-10,2024-12-17,7.87
829,581,416,2025-07-01,2025-07-15,2025-07-21,4.31
830,28,236,2025-05-09,2025-05-23,,0
831,535,35,2024-11-18,2024-12-02,2024-11-28,0
832,281,478,2025-02-13,2025-02-27,2025-03-06,16.05
833,796,343,2023-10-13,2023-10-27,,0
834,833,404,2025-01-30,2025-02-13,2025-02-21,9.37
835,791,191,2023-04-08,2023-04-22,2023-04-18,0
836,858,482,2023-01-09,2023-01-23,,0
837,118,182,2025-03-12,2025-03-26,2025-04-05,13.83
838,968,10,2024-11-06,2024-11-20,2024-11-24,7.69
839,353,313,2024-02-22,2024-03-07,,0
840,28,420,2024-03-31,2024-04-14,,0
841,916,365,2025-06-24,2025-07-08,2025-07-20,9.03
842,942,255,2025-07-13,2025-07-27,2025-08-06,2.22
843,810,296,2024-08-30,2024-09-13,2024-09-12,0
844,615,96,2023-06-15,2023-06-29,2023-07-13,4.28
845,42,1,2024-06-22,2024-07-06,2024-07-19,17.63
846,116,31,2024-05-20,2024-06-03,2024-06-10,12.24
847,686,198,2025-04-30,2025-05-14,2025-05-25,15.45
848,953,50,2022-09-09,2022-09-23,2022-09-29,13.05
849,674,395,2024-09-15,2024-09-29,,0
850,136,427,2025-06-01,2025-06-15,2025-06-20,6.04
851,734,197,2022-10-25,2022-11-08,2022-11-22,7.86
852,650,322,2024-05-15,2024-05-29,2024-06-02,5.11
853,139,469,2023-01-07,2023-01-21,2023-01-18,0
854,524,94,2025-07-20,2025-08-03,,0
855,160,348,2024-08-07,2024-08-21,2024-08-28,1.71
856,103,266,2023-07-28,2023-08-11,2023-08-22,17.43
857,325,244,2023-12-27,2024-01-10,2024-01-17,19.69
858,343,439,2023-11-10,2023-11-24,2023-11-29,3.83
859,97,364,2025-04-21,2025-05-05,,0
860,643,249,2023-11-14,2023-11-28,2023-12-06,2.58
861,501,259,2025-06-04,2025-06-18,2025-06-15,0
862,222,137,2024-01-18,2024-02-01,2024-01-30,0
863,743,487,2024-12-26,2025-01-09,2025-01-20,9.21
864,668,236,2022-08-19,2022-09-02,2022-09-08,10.67
865,931,289,2023-11-22,2023-12-06,2023-12-12,2.44
866,444,178,2024-12-17,2024-12-31,2025-01-13,4.57
867,245,259,2023-03-10,2023-03-24,2023-03-23,0
868,211,36,2024-11-02,2024-11-16,2024-11-18,1.25
869,201,393,2024-12-03,2024-12-17,2024-12-21,16.46
870,426,305,2023-01-26,2023-02-09,2023-02-17,19.25
871,353,395,2022-10-07,2022-10-21,2022-11-03,10.06
872,876,246,2023-01-13,2023-01-27,2023-02-08,2.88
873,475,213,2024-06-30,2024-07-14,2024-07-12,0
874,658,21,2022-10-29,2022-11-12,2022-11-25,7.4
875,406,335,2022-10-23,2022-11-06,2022-11-22,17.48
876,190,190,2023-02-18,2023-03-04,2023-03-02,0
877,940,172,2022-10-13,2022-10-27,,0
878,912,148,2024-08-31,2024-09-14,2024-09-27,8.26
879,881,414,2022-08-14,2022-08-28,2022-09-04,10.21
880,986,109,2025-07-03,2025-07-17,2025-07-23,15.17
881,593,177,2023-09-19,2023-10-03,2023-10-05,11.21
882,406,63,2023-07-03,2023-07-17,2023-07-27,4.25
883,815,352,2024-04-24,2024-05-08,2024-05-09,9.45
884,475,466,2024-12-06,2024-12-20,2025-01-01,8.12
885,245,148,2025-03-17,2025-03-31,2025-03-28,0
886,672,149,2023-12-15,2023-12-29,2024-01-06,8.98
887,96,287,2023-09-16,2023-09-30,2023-10-12,4.55
888,100,102,2023-05-14,2023-05-28,2023-05-24,0
889,526,444,2025-07-02,2025-07-16,2025-07-14,0
890,82,191,2023-11-04,2023-11-18,2023-11-27,12.51
891,884,271,2024-04-27,2024-05-11,2024-05-09,0
892,775,146,2024-10-28,2024-11-11,2024-11-15,14.85
893,76,294,2025-03-30,2025-04-13,2025-04-09,0
894,933,180,2023-10-28,2023-11-11,2023-11-09,0
895,876,314,2023-08-17,2023-08-31,2023-08-27,0
896,983,177,2024-03-11,2024-03-25,,0
897,238,28,2023-06-05,2023-06-19,2023-07-04,14.76
898,907,365,2023-09-14,2023-09-28,2023-09-30,5.55
899,684,392,2023-05-07,2023-05-21,2023-05-30,11.48
900,67,79,2025-02-21,2025-03-07,2025-03-04,0
901,978,40,2023-05-09,2023-05-23,,0
902,883,338,2024-06-27,2024-07-11,,0
903,811,318,2023-10-31,2023-11-14,2023-11-30,14.2
904,340,472,2023-10-05,2023-10-19,2023-10-15,0
905,613,438,2022-11-05,2022-11-19,2022-12-05,7.99
906,141,25,2022-07-30,2022-08-13,,0
907,663,372,2024-03-24,2024-04-07,2024-04-23,12.94
908,55,171,2023-08-27,2023-09-10,2023-09-13,17.62
909,623,213,2023-03-13,2023-03-27,2023-03-28,15.03
910,133,397,2024-10-19,2024-11-02,,0
911,847,277,2024-11-16,2024-11-30,2024-12-10,15.85
912,252,465,2024-03-07,2024-03-21,2024-03-20,0
913,657,206,2023-08-03,2023-08-17,2023-08-15,0
914,661,213,2023-06-12,2023-06-26,2023-07-06,10.55
915,793,426,2024-05-26,2024-06-09,2024-06-05,0
916,145,435,2023-09-10,2023-09-24,2023-09-29,17.29
917,92,254,2023-02-11,2023-02-25,2023-03-04,12.47
918,981,451,2023-05-05,2023-05-19,2023-05-21,10.18
919,284,266,2024-04-06,2024-04-20,,0
920,699,93,2023-03-15,2023-03-29,2023-03-31,8.6
921,696,26,2022-09-23,2022-10-07,2022-10-07,0
922,460,47,2023-10-04,2023-10-18,2023-11-01,9.36
923,899,262,2022-12-19,2023-01-02,2023-01-18,5.45
924,573,422,2024-02-15,2024-02-29,,0
925,492,302,2023-06-20,2023-07-04,2023-07-01,0
926,603,294,2023-11-28,2023-12-12,2023-12-23,7.55
927,38,129,2023-01-04,2023-01-18,,0
928,910,333,2023-02-26,2023-03-12,2023-03-11,0
929,898,137,2023-03-19,2023-04-02,,0
930,680,378,2022-07-26,2022-08-09,,0
931,833,346,2023-09-07,2023-09-21,2023-09-19,0
932,629,425,2024-11-28,2024-12-12,2024-12-17,14.88
933,634,140,2023-09-07,2023-09-21,2023-09-30,12.41
934,180,389,2022-10-30,2022-11-13,2022-11-18,11.01
935,402,33,2023-04-26,2023-05-10,2023-05-12,2.09
936,755,157,2023-01-16,2023-01-30,,0
937,391,218,2023-07-12,2023-07-26,2023-07-28,15.08
938,209,381,2023-09-12,2023-09-26,2023-10-07,11.57
939,889,66,2024-04-17,2024-05-01,2024-05-10,7.79
